 Progress:    0.00		Scanning FileLayer using PageMapScanner  Progress:   23.33		Scanning FileLayer using PageMapScanner  Progress:  100.00		Stacking attempts finished               Progress:    0.00		Scanning memory_layer using BytesScanner  Progress:    0.78		Scanning memory_layer using BytesScanner  Progress:    1.56		Scanning memory_layer using BytesScanner  Progress:    2.34		Scanning memory_layer using BytesScanner  Progress:    3.13		Scanning memory_layer using BytesScanner  Progress:    3.91		Scanning memory_layer using BytesScanner  Progress:    4.69		Scanning memory_layer using BytesScanner  Progress:    5.47		Scanning memory_layer using BytesScanner  Progress:    6.25		Scanning memory_layer using BytesScanner  Progress:    7.03		Scanning memory_layer using BytesScanner  Progress:    7.81		Scanning memory_layer using BytesScanner  Progress:    8.59		Scanning memory_layer using BytesScanner  Progress:    9.38		Scanning memory_layer using BytesScanner  Progress:   10.16		Scanning memory_layer using BytesScanner  Progress:   10.94		Scanning memory_layer using BytesScanner  Progress:   11.72		Scanning memory_layer using BytesScanner  Progress:   12.50		Scanning memory_layer using BytesScanner  Progress:   13.28		Scanning memory_layer using BytesScanner  Progress:   14.06		Scanning memory_layer using BytesScanner  Progress:   14.84		Scanning memory_layer using BytesScanner  Progress:   15.63		Scanning memory_layer using BytesScanner  Progress:   16.41		Scanning memory_layer using BytesScanner  Progress:   17.19		Scanning memory_layer using BytesScanner  Progress:   17.97		Scanning memory_layer using BytesScanner  Progress:   18.75		Scanning memory_layer using BytesScanner  Progress:   19.53		Scanning memory_layer using BytesScanner  Progress:   20.31		Scanning memory_layer using BytesScanner  Progress:   21.09		Scanning memory_layer using BytesScanner  Progress:   21.88		Scanning memory_layer using BytesScanner  Progress:   22.66		Scanning memory_layer using BytesScanner  Progress:   23.44		Scanning memory_layer using BytesScanner  Progress:   24.22		Scanning memory_layer using BytesScanner  Progress:   25.00		Scanning memory_layer using BytesScanner  Progress:   25.78		Scanning memory_layer using BytesScanner  Progress:   26.56		Scanning memory_layer using BytesScanner  Progress:   27.34		Scanning memory_layer using BytesScanner  Progress:   28.13		Scanning memory_layer using BytesScanner  Progress:   28.91		Scanning memory_layer using BytesScanner  Progress:   29.69		Scanning memory_layer using BytesScanner  Progress:   30.47		Scanning memory_layer using BytesScanner  Progress:   31.25		Scanning memory_layer using BytesScanner  Progress:   32.03		Scanning memory_layer using BytesScanner  Progress:   32.81		Scanning memory_layer using BytesScanner  Progress:   33.59		Scanning memory_layer using BytesScanner  Progress:   34.38		Scanning memory_layer using BytesScanner  Progress:   35.16		Scanning memory_layer using BytesScanner  Progress:   35.94		Scanning memory_layer using BytesScanner  Progress:   36.72		Scanning memory_layer using BytesScanner  Progress:   37.50		Scanning memory_layer using BytesScanner  Progress:   38.28		Scanning memory_layer using BytesScanner  Progress:   39.06		Scanning memory_layer using BytesScanner  Progress:   39.85		Scanning memory_layer using BytesScanner  Progress:   40.63		Scanning memory_layer using BytesScanner  Progress:   41.41		Scanning memory_layer using BytesScanner  Progress:   42.19		Scanning memory_layer using BytesScanner  Progress:   42.97		Scanning memory_layer using BytesScanner  Progress:   43.75		Scanning memory_layer using BytesScanner  Progress:   44.53		Scanning memory_layer using BytesScanner  Progress:   45.31		Scanning memory_layer using BytesScanner  Progress:   46.10		Scanning memory_layer using BytesScanner  Progress:   46.88		Scanning memory_layer using BytesScanner  Progress:   47.66		Scanning memory_layer using BytesScanner  Progress:   48.44		Scanning memory_layer using BytesScanner  Progress:   49.22		Scanning memory_layer using BytesScanner  Progress:   50.00		Scanning memory_layer using BytesScanner  Progress:   50.78		Scanning memory_layer using BytesScanner  Progress:   51.56		Scanning memory_layer using BytesScanner  Progress:   52.35		Scanning memory_layer using BytesScanner  Progress:   53.13		Scanning memory_layer using BytesScanner  Progress:   53.91		Scanning memory_layer using BytesScanner  Progress:   54.69		Scanning memory_layer using BytesScanner  Progress:   55.47		Scanning memory_layer using BytesScanner  Progress:   56.25		Scanning memory_layer using BytesScanner  Progress:   57.03		Scanning memory_layer using BytesScanner  Progress:   57.81		Scanning memory_layer using BytesScanner  Progress:   58.60		Scanning memory_layer using BytesScanner  Progress:   59.38		Scanning memory_layer using BytesScanner  Progress:   60.16		Scanning memory_layer using BytesScanner  Progress:   60.94		Scanning memory_layer using BytesScanner  Progress:   61.72		Scanning memory_layer using BytesScanner  Progress:   62.50		Scanning memory_layer using BytesScanner  Progress:   63.28		Scanning memory_layer using BytesScanner  Progress:   64.06		Scanning memory_layer using BytesScanner  Progress:   64.85		Scanning memory_layer using BytesScanner  Progress:   65.63		Scanning memory_layer using BytesScanner  Progress:   66.41		Scanning memory_layer using BytesScanner  Progress:   67.19		Scanning memory_layer using BytesScanner  Progress:   67.97		Scanning memory_layer using BytesScanner  Progress:   68.75		Scanning memory_layer using BytesScanner  Progress:   69.53		Scanning memory_layer using BytesScanner  Progress:   70.31		Scanning memory_layer using BytesScanner  Progress:   71.10		Scanning memory_layer using BytesScanner  Progress:   71.88		Scanning memory_layer using BytesScanner  Progress:   72.66		Scanning memory_layer using BytesScanner  Progress:   73.44		Scanning memory_layer using BytesScanner  Progress:   74.22		Scanning memory_layer using BytesScanner  Progress:   75.00		Scanning memory_layer using BytesScanner  Progress:   75.78		Scanning memory_layer using BytesScanner  Progress:   76.57		Scanning memory_layer using BytesScanner  Progress:   77.35		Scanning memory_layer using BytesScanner  Progress:   78.13		Scanning memory_layer using BytesScanner  Progress:   78.91		Scanning memory_layer using BytesScanner  Progress:   79.69		Scanning memory_layer using BytesScanner  Progress:   80.47		Scanning memory_layer using BytesScanner  Progress:   81.25		Scanning memory_layer using BytesScanner  Progress:   82.03		Scanning memory_layer using BytesScanner  Progress:   82.82		Scanning memory_layer using BytesScanner  Progress:   83.60		Scanning memory_layer using BytesScanner  Progress:   84.38		Scanning memory_layer using BytesScanner  Progress:   85.16		Scanning memory_layer using BytesScanner  Progress:   85.94		Scanning memory_layer using BytesScanner  Progress:   86.72		Scanning memory_layer using BytesScanner  Progress:   87.50		Scanning memory_layer using BytesScanner  Progress:   88.28		Scanning memory_layer using BytesScanner  Progress:   89.07		Scanning memory_layer using BytesScanner  Progress:   89.85		Scanning memory_layer using BytesScanner  Progress:   90.63		Scanning memory_layer using BytesScanner  Progress:   91.41		Scanning memory_layer using BytesScanner  Progress:   92.19		Scanning memory_layer using BytesScanner  Progress:   92.97		Scanning memory_layer using BytesScanner  Progress:   93.75		Scanning memory_layer using BytesScanner  Progress:   94.53		Scanning memory_layer using BytesScanner  Progress:   95.32		Scanning memory_layer using BytesScanner  Progress:   96.10		Scanning memory_layer using BytesScanner  Progress:   96.88		Scanning memory_layer using BytesScanner  Progress:   97.66		Scanning memory_layer using BytesScanner  Progress:   98.44		Scanning memory_layer using BytesScanner  Progress:   99.22		Scanning memory_layer using BytesScanner  Progress:    0.00		Scanning memory_layer using BytesScanner  Progress:    0.78		Scanning memory_layer using BytesScanner  Progress:    1.56		Scanning memory_layer using BytesScanner  Progress:    2.34		Scanning memory_layer using BytesScanner  Progress:    3.13		Scanning memory_layer using BytesScanner  Progress:    3.91		Scanning memory_layer using BytesScanner  Progress:    4.69		Scanning memory_layer using BytesScanner  Progress:    5.47		Scanning memory_layer using BytesScanner  Progress:    6.25		Scanning memory_layer using BytesScanner  Progress:    7.03		Scanning memory_layer using BytesScanner  Progress:    7.81		Scanning memory_layer using BytesScanner  Progress:    8.59		Scanning memory_layer using BytesScanner  Progress:    9.38		Scanning memory_layer using BytesScanner  Progress:   10.16		Scanning memory_layer using BytesScanner  Progress:   10.94		Scanning memory_layer using BytesScanner  Progress:   11.72		Scanning memory_layer using BytesScanner  Progress:   12.50		Scanning memory_layer using BytesScanner  Progress:   13.28		Scanning memory_layer using BytesScanner  Progress:   14.06		Scanning memory_layer using BytesScanner  Progress:   14.84		Scanning memory_layer using BytesScanner  Progress:   15.63		Scanning memory_layer using BytesScanner  Progress:   16.41		Scanning memory_layer using BytesScanner  Progress:   17.19		Scanning memory_layer using BytesScanner  Progress:   17.97		Scanning memory_layer using BytesScanner  Progress:   18.75		Scanning memory_layer using BytesScanner  Progress:    0.00		Scanning layer_name using PdbSignatureScanner  Progress:    0.00		Scanning layer_name using PdbSignatureScanner  Progress:   32.62		Scanning layer_name using PdbSignatureScanner  Progress:  100.00		PDB scanning finished                         Volatility 3 Framework 2.27.0

PID	Process	Base	Size	Name	Path	LoadCount	LoadTime	File output
1004	svchost.exe	0x7ff868b20000	0x11a000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff868620000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff863da0000	0x14e000	gpsvc.dll	c:\windows\system32\gpsvc.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff865fa0000	0xc000	SYSNTFY.dll	c:\windows\system32\SYSNTFY.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff868180000	0x12000	UMPDC.dll	c:\windows\system32\UMPDC.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff863d80000	0x1d000	nlaapi.dll	c:\windows\system32\nlaapi.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff8677b0000	0x3b000	IPHLPAPI.DLL	c:\windows\system32\IPHLPAPI.DLL	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff867d60000	0x2d000	WLDP.DLL	C:\Windows\SYSTEM32\WLDP.DLL	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff869ea0000	0xaf000	advapi32.dll	C:\Windows\System32\advapi32.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff863d70000	0xa000	DSROLE.dll	c:\windows\system32\DSROLE.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff868560000	0x4e000	cfgmgr32.dll	C:\Windows\System32\cfgmgr32.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff8681a0000	0x4b000	powrprof.dll	C:\Windows\SYSTEM32\powrprof.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff8682a0000	0x2e000	USERENV.dll	c:\windows\system32\USERENV.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff867480000	0x33000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff86a890000	0xcd000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff86a970000	0xa9000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff863ce0000	0x3f000	netprofm.dll	C:\Windows\System32\netprofm.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff8661b0000	0x2a000	rmclient.dll	C:\Windows\SYSTEM32\rmclient.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff863c20000	0xac000	taskschd.dll	C:\Windows\System32\taskschd.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff863b50000	0xcd000	schedsvc.dll	c:\windows\system32\schedsvc.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff863b00000	0x4a000	UBPM.dll	c:\windows\system32\UBPM.dll	6	2025-10-22 23:04:55.000000 UTC	Disabled
1004	svchost.exe	0x7ff868150000	0x19000	EventAggregation.dll	c:\windows\system32\EventAggregation.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff867190000	0x4f000	AUTHZ.dll	c:\windows\system32\AUTHZ.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff863110000	0x11000	WMICLNT.dll	c:\windows\system32\WMICLNT.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8682d0000	0x32000	sspicli.dll	C:\Windows\system32\sspicli.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff868530000	0x27000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	-1	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8630a0000	0x6c000	taskcomp.dll	C:\Windows\system32\taskcomp.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff867cb0000	0x18000	cryptsp.dll	C:\Windows\SYSTEM32\cryptsp.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff863090000	0xa000	CSystemEventsBrokerClient.dll	c:\windows\system32\CSystemEventsBrokerClient.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8625f0000	0x29000	mstask.dll	C:\Windows\System32\mstask.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff862430000	0x7c000	profsvc.dll	c:\windows\system32\profsvc.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff868320000	0x25000	profapi.dll	c:\windows\system32\profapi.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff862400000	0x30000	profsvcext.dll	C:\Windows\SYSTEM32\profsvcext.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff869f50000	0x56000	WLDAP32.dll	C:\Windows\System32\WLDAP32.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8678d0000	0x43000	logoncli.dll	c:\windows\system32\logoncli.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8677f0000	0xc000	netutils.dll	c:\windows\system32\netutils.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff867550000	0x19000	wkscli.dll	c:\windows\system32\wkscli.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff866c60000	0x23000	gpapi.dll	C:\Windows\SYSTEM32\gpapi.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff862240000	0x170000	usermgr.dll	c:\windows\system32\usermgr.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff86a780000	0xad000	SHCORE.dll	C:\Windows\System32\SHCORE.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8689c0000	0x15d000	CRYPT32.dll	C:\Windows\System32\CRYPT32.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8650a0000	0x155000	wintypes.dll	C:\Windows\SYSTEM32\wintypes.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff861f20000	0x102000	AppXDeploymentClient.dll	c:\windows\system32\AppXDeploymentClient.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff861ec0000	0x54000	usermgrproxy.dll	C:\Windows\System32\usermgrproxy.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff861700000	0xe000	TimeBrokerClient.dll	c:\windows\system32\TimeBrokerClient.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8616d0000	0x2f000	WPTaskScheduler.dll	C:\Windows\SYSTEM32\WPTaskScheduler.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff869fb0000	0x6b000	WS2_32.dll	C:\Windows\System32\WS2_32.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff867ac0000	0x6a000	mswsock.dll	C:\Windows\system32\mswsock.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff861690000	0x34000	netjoin.dll	C:\Windows\SYSTEM32\netjoin.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff867d10000	0x2b000	JoinUtil.dll	C:\Windows\SYSTEM32\JoinUtil.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8641c0000	0x14000	wtsapi32.dll	C:\Windows\SYSTEM32\wtsapi32.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8680b0000	0x5b000	WINSTA.dll	C:\Windows\SYSTEM32\WINSTA.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff863ef0000	0xa000	DABAPI.dll	c:\windows\system32\DABAPI.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff862620000	0x65000	wevtapi.dll	C:\Windows\SYSTEM32\wevtapi.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff860a80000	0x17000	themeservice.dll	c:\windows\system32\themeservice.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff860a60000	0x18000	sens.dll	c:\windows\system32\sens.dll	6	2025-10-22 23:04:56.000000 UTC	Disabled
1004	svchost.exe	0x7ff8607c0000	0x10000	npmproxy.dll	C:\Windows\System32\npmproxy.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860790000	0x24000	DevPropMgr.dll	C:\Windows\System32\DevPropMgr.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff864060000	0xf6000	PROPSYS.dll	C:\Windows\System32\PROPSYS.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860770000	0x11000	DeviceDriverRetrievalClient.dll	C:\Windows\System32\DeviceDriverRetrievalClient.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff869a30000	0x46e000	SETUPAPI.dll	C:\Windows\System32\SETUPAPI.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860710000	0x53000	newdev.dll	C:\Windows\System32\newdev.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff868110000	0x33000	DEVOBJ.dll	C:\Windows\System32\DEVOBJ.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff8606f0000	0x14000	DEVRTL.dll	C:\Windows\System32\DEVRTL.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff8606b0000	0x38000	DeviceSoftwareInstallationClient.dll	C:\Windows\System32\DeviceSoftwareInstallationClient.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860560000	0x148000	drvstore.dll	C:\Windows\System32\drvstore.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860530000	0x28000	DeviceMetadataRetrievalClient.dll	C:\Windows\System32\DeviceMetadataRetrievalClient.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff8690d0000	0x12b000	ole32.dll	C:\Windows\System32\ole32.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff869070000	0x55000	SHLWAPI.dll	C:\Windows\System32\SHLWAPI.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff8685b0000	0x67000	WINTRUST.dll	C:\Windows\System32\WINTRUST.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860d30000	0x10a000	WINHTTP.dll	C:\Windows\System32\WINHTTP.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff864020000	0x36000	XmlLite.dll	C:\Windows\System32\XmlLite.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff8623c0000	0x29000	Cabinet.dll	C:\Windows\System32\Cabinet.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff8660d0000	0xde000	wer.dll	C:\Windows\System32\wer.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff867ef0000	0x12000	MSASN1.dll	C:\Windows\System32\MSASN1.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff864160000	0x28000	SAMLIB.dll	c:\windows\system32\SAMLIB.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff8601f0000	0x11000	wbemprox.dll	C:\Windows\system32\wbem\wbemprox.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860160000	0x90000	wbemcomn.dll	C:\Windows\SYSTEM32\wbemcomn.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860100000	0x41000	wmisvc.dll	c:\windows\system32\wbem\wmisvc.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ff60000	0x19e000	vssapi.dll	C:\Windows\SYSTEM32\vssapi.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ff40000	0x18000	VssTrace.DLL	C:\Windows\SYSTEM32\VssTrace.DLL	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ff20000	0x19000	samcli.dll	C:\Windows\SYSTEM32\samcli.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff860ba0000	0x6c000	ES.DLL	C:\Windows\System32\ES.DLL	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff85fc00000	0x4b000	shsvcs.dll	c:\windows\system32\shsvcs.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff85fa60000	0xf5000	FVEAPI.dll	c:\windows\system32\FVEAPI.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff86a030000	0x745000	SHELL32.dll	C:\Windows\System32\SHELL32.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff8664b0000	0x79b000	windows.storage.dll	C:\Windows\SYSTEM32\windows.storage.dll	6	2025-10-22 23:04:57.000000 UTC	Disabled
1004	svchost.exe	0x7ff85f2e0000	0x54000	ProximityService.dll	C:\Windows\System32\ProximityService.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85f2b0000	0x2d000	ProximityCommon.dll	C:\Windows\system32\ProximityCommon.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85f2a0000	0x9000	ProximityCommonPal.dll	C:\Windows\system32\ProximityCommonPal.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85f280000	0x14000	ProximityServicePAL.dll	C:\Windows\system32\ProximityServicePAL.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff867010000	0x96000	firewallapi.dll	C:\Windows\SYSTEM32\firewallapi.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff867800000	0xca000	DNSAPI.dll	C:\Windows\system32\DNSAPI.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff86a960000	0x8000	NSI.dll	C:\Windows\System32\NSI.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff866fd0000	0x36000	fwbase.dll	C:\Windows\system32\fwbase.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85efa0000	0x1e9000	wbemcore.dll	C:\Windows\system32\wbem\wbemcore.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ee90000	0x10b000	FastProx.dll	C:\Windows\system32\wbem\FastProx.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ee10000	0x7d000	esscli.dll	C:\Windows\system32\wbem\esscli.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85edf0000	0x14000	wbemsvc.dll	C:\Windows\system32\wbem\wbemsvc.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85edc0000	0x28000	wmiutils.dll	C:\Windows\system32\wbem\wmiutils.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ed40000	0x71000	repdrvfs.dll	C:\Windows\system32\wbem\repdrvfs.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff866c50000	0xd000	HID.DLL	c:\windows\system32\HID.DLL	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ed00000	0x1f000	amsi.dll	C:\Windows\SYSTEM32\amsi.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ecb0000	0x44000	MpOav.dll	C:\Program Files\Windows Defender\MpOav.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff860d00000	0xa000	version.dll	C:\Windows\system32\version.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ebd0000	0xd7000	wmiprvsd.dll	C:\Windows\system32\wbem\wmiprvsd.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ebb0000	0x18000	NCObjAPI.DLL	C:\Windows\SYSTEM32\NCObjAPI.DLL	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85eb20000	0x83000	wbemess.dll	C:\Windows\system32\wbem\wbemess.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff8673f0000	0x34000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff867cd0000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	6	2025-10-22 23:04:58.000000 UTC	Disabled
1004	svchost.exe	0x7ff85eac0000	0x52000	srvsvc.dll	c:\windows\system32\srvsvc.dll	6	2025-10-22 23:04:59.000000 UTC	Disabled
1004	svchost.exe	0x7ff85eaa0000	0x11000	SSCORE.DLL	C:\Windows\system32\SSCORE.DLL	6	2025-10-22 23:04:59.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ea90000	0x9000	sscoreext.dll	C:\Windows\SYSTEM32\sscoreext.dll	6	2025-10-22 23:04:59.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ea60000	0x23000	mi.dll	C:\Windows\system32\mi.dll	6	2025-10-22 23:04:59.000000 UTC	Disabled
1004	svchost.exe	0x7ff85ea00000	0x60000	miutils.dll	C:\Windows\system32\miutils.dll	6	2025-10-22 23:04:59.000000 UTC	Disabled
1004	svchost.exe	0x7ff85e9c0000	0x31000	wmidcom.dll	C:\Windows\system32\wmidcom.dll	6	2025-10-22 23:04:59.000000 UTC	Disabled
1004	svchost.exe	0x7ff868170000	0xa000	DPAPI.DLL	C:\Windows\system32\DPAPI.DLL	6	2025-10-22 23:04:59.000000 UTC	Disabled
1004	svchost.exe	0x7ff85e920000	0x9c000	RESUTILS.DLL	C:\Windows\system32\RESUTILS.DLL	6	2025-10-22 23:04:59.000000 UTC	Disabled
