Progress:    0.00		Scanning FileLayer using PageMapScannerProgress:   23.33		Scanning FileLayer using PageMapScannerProgress:  100.00		Stacking attempts finished             Progress:    0.00		Scanning memory_layer using BytesScannerProgress:    0.78		Scanning memory_layer using BytesScannerProgress:    1.56		Scanning memory_layer using BytesScannerProgress:    2.34		Scanning memory_layer using BytesScannerProgress:    3.13		Scanning memory_layer using BytesScannerProgress:    3.91		Scanning memory_layer using BytesScannerProgress:    4.69		Scanning memory_layer using BytesScannerProgress:    5.47		Scanning memory_layer using BytesScannerProgress:    6.25		Scanning memory_layer using BytesScannerProgress:    7.03		Scanning memory_layer using BytesScannerProgress:    7.81		Scanning memory_layer using BytesScannerProgress:    8.59		Scanning memory_layer using BytesScannerProgress:    9.38		Scanning memory_layer using BytesScannerProgress:   10.16		Scanning memory_layer using BytesScannerProgress:   10.94		Scanning memory_layer using BytesScannerProgress:   11.72		Scanning memory_layer using BytesScannerProgress:   12.50		Scanning memory_layer using BytesScannerProgress:   13.28		Scanning memory_layer using BytesScannerProgress:   14.06		Scanning memory_layer using BytesScannerProgress:   14.84		Scanning memory_layer using BytesScannerProgress:   15.63		Scanning memory_layer using BytesScannerProgress:   16.41		Scanning memory_layer using BytesScannerProgress:   17.19		Scanning memory_layer using BytesScannerProgress:   17.97		Scanning memory_layer using BytesScannerProgress:   18.75		Scanning memory_layer using BytesScannerProgress:   19.53		Scanning memory_layer using BytesScannerProgress:   20.31		Scanning memory_layer using BytesScannerProgress:   21.09		Scanning memory_layer using BytesScannerProgress:   21.88		Scanning memory_layer using BytesScannerProgress:   22.66		Scanning memory_layer using BytesScannerProgress:   23.44		Scanning memory_layer using BytesScannerProgress:   24.22		Scanning memory_layer using BytesScannerProgress:   25.00		Scanning memory_layer using BytesScannerProgress:   25.78		Scanning memory_layer using BytesScannerProgress:   26.56		Scanning memory_layer using BytesScannerProgress:   27.34		Scanning memory_layer using BytesScannerProgress:   28.13		Scanning memory_layer using BytesScannerProgress:   28.91		Scanning memory_layer using BytesScannerProgress:   29.69		Scanning memory_layer using BytesScannerProgress:   30.47		Scanning memory_layer using BytesScannerProgress:   31.25		Scanning memory_layer using BytesScannerProgress:   32.03		Scanning memory_layer using BytesScannerProgress:   32.81		Scanning memory_layer using BytesScannerProgress:   33.59		Scanning memory_layer using BytesScannerProgress:   34.38		Scanning memory_layer using BytesScannerProgress:   35.16		Scanning memory_layer using BytesScannerProgress:   35.94		Scanning memory_layer using BytesScannerProgress:   36.72		Scanning memory_layer using BytesScannerProgress:   37.50		Scanning memory_layer using BytesScannerProgress:   38.28		Scanning memory_layer using BytesScannerProgress:   39.06		Scanning memory_layer using BytesScannerProgress:   39.85		Scanning memory_layer using BytesScannerProgress:   40.63		Scanning memory_layer using BytesScannerProgress:   41.41		Scanning memory_layer using BytesScannerProgress:   42.19		Scanning memory_layer using BytesScannerProgress:   42.97		Scanning memory_layer using BytesScannerProgress:   43.75		Scanning memory_layer using BytesScannerProgress:   44.53		Scanning memory_layer using BytesScannerProgress:   45.31		Scanning memory_layer using BytesScannerProgress:   46.10		Scanning memory_layer using BytesScannerProgress:   46.88		Scanning memory_layer using BytesScannerProgress:   47.66		Scanning memory_layer using BytesScannerProgress:   48.44		Scanning memory_layer using BytesScannerProgress:   49.22		Scanning memory_layer using BytesScannerProgress:   50.00		Scanning memory_layer using BytesScannerProgress:   50.78		Scanning memory_layer using BytesScannerProgress:   51.56		Scanning memory_layer using BytesScannerProgress:   52.35		Scanning memory_layer using BytesScannerProgress:   53.13		Scanning memory_layer using BytesScannerProgress:   53.91		Scanning memory_layer using BytesScannerProgress:   54.69		Scanning memory_layer using BytesScannerProgress:   55.47		Scanning memory_layer using BytesScannerProgress:   56.25		Scanning memory_layer using BytesScannerProgress:   57.03		Scanning memory_layer using BytesScannerProgress:   57.81		Scanning memory_layer using BytesScannerProgress:   58.60		Scanning memory_layer using BytesScannerProgress:   59.38		Scanning memory_layer using BytesScannerProgress:   60.16		Scanning memory_layer using BytesScannerProgress:   60.94		Scanning memory_layer using BytesScannerProgress:   61.72		Scanning memory_layer using BytesScannerProgress:   62.50		Scanning memory_layer using BytesScannerProgress:   63.28		Scanning memory_layer using BytesScannerProgress:   64.06		Scanning memory_layer using BytesScannerProgress:   64.85		Scanning memory_layer using BytesScannerProgress:   65.63		Scanning memory_layer using BytesScannerProgress:   66.41		Scanning memory_layer using BytesScannerProgress:   67.19		Scanning memory_layer using BytesScannerProgress:   67.97		Scanning memory_layer using BytesScannerProgress:   68.75		Scanning memory_layer using BytesScannerProgress:   69.53		Scanning memory_layer using BytesScannerProgress:   70.31		Scanning memory_layer using BytesScannerProgress:   71.10		Scanning memory_layer using BytesScannerProgress:   71.88		Scanning memory_layer using BytesScannerProgress:   72.66		Scanning memory_layer using BytesScannerProgress:   73.44		Scanning memory_layer using BytesScannerProgress:   74.22		Scanning memory_layer using BytesScannerProgress:   75.00		Scanning memory_layer using BytesScannerProgress:   75.78		Scanning memory_layer using BytesScannerProgress:   76.57		Scanning memory_layer using BytesScannerProgress:   77.35		Scanning memory_layer using BytesScannerProgress:   78.13		Scanning memory_layer using BytesScannerProgress:   78.91		Scanning memory_layer using BytesScannerProgress:   79.69		Scanning memory_layer using BytesScannerProgress:   80.47		Scanning memory_layer using BytesScannerProgress:   81.25		Scanning memory_layer using BytesScannerProgress:   82.03		Scanning memory_layer using BytesScannerProgress:   82.82		Scanning memory_layer using BytesScannerProgress:   83.60		Scanning memory_layer using BytesScannerProgress:   84.38		Scanning memory_layer using BytesScannerProgress:   85.16		Scanning memory_layer using BytesScannerProgress:   85.94		Scanning memory_layer using BytesScannerProgress:   86.72		Scanning memory_layer using BytesScannerProgress:   87.50		Scanning memory_layer using BytesScannerProgress:   88.28		Scanning memory_layer using BytesScannerProgress:   89.07		Scanning memory_layer using BytesScannerProgress:   89.85		Scanning memory_layer using BytesScannerProgress:   90.63		Scanning memory_layer using BytesScannerProgress:   91.41		Scanning memory_layer using BytesScannerProgress:   92.19		Scanning memory_layer using BytesScannerProgress:   92.97		Scanning memory_layer using BytesScannerProgress:   93.75		Scanning memory_layer using BytesScannerProgress:   94.53		Scanning memory_layer using BytesScannerProgress:   95.32		Scanning memory_layer using BytesScannerProgress:   96.10		Scanning memory_layer using BytesScannerProgress:   96.88		Scanning memory_layer using BytesScannerProgress:   97.66		Scanning memory_layer using BytesScannerProgress:   98.44		Scanning memory_layer using BytesScannerProgress:   99.22		Scanning memory_layer using BytesScannerProgress:    0.00		Scanning memory_layer using BytesScannerProgress:    0.78		Scanning memory_layer using BytesScannerProgress:    1.56		Scanning memory_layer using BytesScannerProgress:    2.34		Scanning memory_layer using BytesScannerProgress:    3.13		Scanning memory_layer using BytesScannerProgress:    3.91		Scanning memory_layer using BytesScannerProgress:    4.69		Scanning memory_layer using BytesScannerProgress:    5.47		Scanning memory_layer using BytesScannerProgress:    6.25		Scanning memory_layer using BytesScannerProgress:    7.03		Scanning memory_layer using BytesScannerProgress:    7.81		Scanning memory_layer using BytesScannerProgress:    8.59		Scanning memory_layer using BytesScannerProgress:    9.38		Scanning memory_layer using BytesScannerProgress:   10.16		Scanning memory_layer using BytesScannerProgress:   10.94		Scanning memory_layer using BytesScannerProgress:   11.72		Scanning memory_layer using BytesScannerProgress:   12.50		Scanning memory_layer using BytesScannerProgress:   13.28		Scanning memory_layer using BytesScannerProgress:   14.06		Scanning memory_layer using BytesScannerProgress:   14.84		Scanning memory_layer using BytesScannerProgress:   15.63		Scanning memory_layer using BytesScannerProgress:   16.41		Scanning memory_layer using BytesScannerProgress:   17.19		Scanning memory_layer using BytesScannerProgress:   17.97		Scanning memory_layer using BytesScannerProgress:   18.75		Scanning memory_layer using BytesScannerProgress:    0.00		Scanning layer_name using PdbSignatureScannerProgress:    0.00		Scanning layer_name using PdbSignatureScannerProgress:   32.62		Scanning layer_name using PdbSignatureScannerProgress:  100.00		PDB scanning finished                        Volatility 3 Framework 2.27.0

Index	Address	Module	Symbol
109	0xf8034ed30220	ntoskrnl	SeAdjustObjectSecurity
109	0xf8034ed30220	ntoskrnl	xHalIommuMapDevice
109	0xf8034ed30220	ntoskrnl	xHalLoadMicrocode
109	0xf8034ed30220	ntoskrnl	xHalPostMicrocodeUpdate
109	0xf8034ed30220	ntoskrnl	xHalUnloadMicrocode
110	0xf8034ef18c60	ntoskrnl	NtAlertResumeThread
111	0xf8034ef18d80	ntoskrnl	NtAlertThread
112	0xf8034ecd32e0	ntoskrnl	NtAlertThreadByThreadId
113	0xf8034ecf65c0	ntoskrnl	NtAllocateLocallyUniqueId
114	0xf8034ed1eb40	ntoskrnl	NtAllocateReserveObject
115	0xf8034eee2ec0	ntoskrnl	NtAllocateUserPhysicalPages
116	0xf8034eee2ee0	ntoskrnl	NtAllocateUserPhysicalPagesEx
117	0xf8034ed253c0	ntoskrnl	NtAllocateUuids
118	0xf8034ec489c0	ntoskrnl	NtAllocateVirtualMemoryEx
119	0xf8034ecc6500	ntoskrnl	NtAlpcAcceptConnectPort
120	0xf8034ed2b360	ntoskrnl	NtAlpcCancelMessage
121	0xf8034ecc47b0	ntoskrnl	NtAlpcConnectPort
122	0xf8034ecc4830	ntoskrnl	NtAlpcConnectPortEx
123	0xf8034ed15c80	ntoskrnl	NtAlpcCreatePort
124	0xf8034eccb860	ntoskrnl	NtAlpcCreatePortSection
125	0xf8034ed022d0	ntoskrnl	NtAlpcCreateResourceReserve
126	0xf8034ecc9210	ntoskrnl	NtAlpcCreateSectionView
127	0xf8034ecc97e0	ntoskrnl	NtAlpcCreateSecurityContext
128	0xf8034eccba30	ntoskrnl	NtAlpcDeletePortSection
129	0xf8034eecfb70	ntoskrnl	NtAlpcDeleteResourceReserve
130	0xf8034ed0cff0	ntoskrnl	NtAlpcDeleteSectionView
131	0xf8034ecc96e0	ntoskrnl	NtAlpcDeleteSecurityContext
132	0xf8034ecc3a10	ntoskrnl	NtAlpcDisconnectPort
133	0xf8034eecec30	ntoskrnl	NtAlpcImpersonateClientContainerOfPort
134	0xf8034ec24540	ntoskrnl	NtAlpcImpersonateClientOfPort
135	0xf8034ecc6ae0	ntoskrnl	NtAlpcOpenSenderProcess
136	0xf8034ed17c90	ntoskrnl	NtAlpcOpenSenderThread
137	0xf8034ecf09d0	ntoskrnl	NtAlpcQueryInformation
138	0xf8034ecf2890	ntoskrnl	NtAlpcQueryInformationMessage
139	0xf8034eecee70	ntoskrnl	NtAlpcRevokeSecurityContext
140	0xf8034ec22520	ntoskrnl	NtAlpcSendWaitReceivePort
141	0xf8034ed012f0	ntoskrnl	NtAlpcSetInformation
142	0xf8034ed27980	ntoskrnl	NtAreMappedFilesTheSame
143	0xf8034ec8da70	ntoskrnl	NtAssignProcessToJobObject
144	0xf8034e92eb50	ntoskrnl	NtAssociateWaitCompletionPacket
145	0xf8034ea11c10	ntoskrnl	NtCallEnclave
146	0xf8034ecb4550	ntoskrnl	NtCancelIoFileEx
147	0xf8034eea0e90	ntoskrnl	NtCancelSynchronousIoFile
148	0xf8034e96ced0	ntoskrnl	NtCancelTimer2
149	0xf8034e8c0f40	ntoskrnl	NtCancelWaitCompletionPacket
150	0xf8034e9da370	ntoskrnl	NtCommitComplete
151	0xf8034e9da390	ntoskrnl	NtCommitEnlistment
152	0xf8034ec756e0	ntoskrnl	NtCommitRegistryTransaction
153	0xf8034e9da3b0	ntoskrnl	NtCommitTransaction
154	0xf8034ee74870	ntoskrnl	NtCompactKeys
155	0xf8034ed0d120	ntoskrnl	NtCompareObjects
156	0xf8034ed27630	ntoskrnl	NtCompareSigningLevels
157	0xf8034ece3b70	ntoskrnl	NtCompareTokens
158	0xf8034ed27080	ntoskrnl	ArbPreprocessEntry
158	0xf8034ed27080	ntoskrnl	ArbQueryArbitrate
158	0xf8034ed27080	ntoskrnl	EmFalseCallback
158	0xf8034ed27080	ntoskrnl	FsRtlSyncVolumes
158	0xf8034ed27080	ntoskrnl	IopPnPAddDevice
158	0xf8034ed27080	ntoskrnl	NtCompleteConnectPort
158	0xf8034ed27080	ntoskrnl	NtFlushInstructionCache
158	0xf8034ed27080	ntoskrnl	NtFlushWriteBuffer
158	0xf8034ed27080	ntoskrnl	PopPowerAggregatorVoidStateHandler
158	0xf8034ed27080	ntoskrnl	TtmpCalloutLiveDumpSecondaryCallback
158	0xf8034ed27080	ntoskrnl	xHalAcpiGetMultiNode
158	0xf8034ed27080	ntoskrnl	xHalAddInterruptRemapping
158	0xf8034ed27080	ntoskrnl	xHalGetInterruptTranslator
158	0xf8034ed27080	ntoskrnl	xHalPowerSetRebootHandler
158	0xf8034ed27080	ntoskrnl	xHalTimerQueryCycleCounter
159	0xf8034ee74b50	ntoskrnl	NtCompressKey
160	0xf8034ecc3ab0	ntoskrnl	NtConnectPort
161	0xf8034ea07e30	ntoskrnl	NtContinueEx
162	0xf8034ef670e0	ntoskrnl	NtConvertBetweenAuxiliaryCounterAndPerformanceCounter
163	0xf8034ebd8400	ntoskrnl	NtCopyFileChunk
164	0xf8034ef5ba20	ntoskrnl	NtCreateCrossVmEvent
165	0xf8034ef634a0	ntoskrnl	NtCreateCrossVmMutant
166	0xf8034ee92330	ntoskrnl	NtCreateDebugObject
167	0xf8034ed10350	ntoskrnl	NtCreateDirectoryObject
168	0xf8034ed10330	ntoskrnl	NtCreateDirectoryObjectEx
169	0xf8034eee0420	ntoskrnl	NtCreateEnclave
170	0xf8034e9da3d0	ntoskrnl	NtCreateEnlistment
171	0xf8034ed30220	ntoskrnl	?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
171	0xf8034ed30220	ntoskrnl	NtAdjustTokenClaimsAndDeviceGroups
171	0xf8034ed30220	ntoskrnl	NtCreateEventPair
171	0xf8034ed30220	ntoskrnl	NtDirectGraphicsCall
171	0xf8034ed30220	ntoskrnl	NtFilterTokenEx
171	0xf8034ed30220	ntoskrnl	NtOpenEventPair
171	0xf8034ed30220	ntoskrnl	NtSetHighEventPair
171	0xf8034ed30220	ntoskrnl	NtSetHighWaitLowEventPair
171	0xf8034ed30220	ntoskrnl	NtSetLowEventPair
171	0xf8034ed30220	ntoskrnl	NtSetLowWaitHighEventPair
171	0xf8034ed30220	ntoskrnl	NtVdmControl
171	0xf8034ed30220	ntoskrnl	NtWaitHighEventPair
171	0xf8034ed30220	ntoskrnl	NtWaitLowEventPair
171	0xf8034ed30220	ntoskrnl	PsNotifyWriteToExecutableMemory
171	0xf8034ed30220	ntoskrnl	SeAdjustObjectSecurity
171	0xf8034ed30220	ntoskrnl	xHalIommuMapDevice
171	0xf8034ed30220	ntoskrnl	xHalLoadMicrocode
171	0xf8034ed30220	ntoskrnl	xHalPostMicrocodeUpdate
171	0xf8034ed30220	ntoskrnl	xHalUnloadMicrocode
172	0xf8034ed98a60	ntoskrnl	NtCreateIRTimer
173	0xf8034ed0bde0	ntoskrnl	NtCreateIoCompletion
174	0xf8034ec8d550	ntoskrnl	NtCreateJobObject
175	0xf8034ed30140	ntoskrnl	ArbAddReserved
175	0xf8034ed30140	ntoskrnl	HalpAssignSlotResourcesStub
175	0xf8034ed30140	ntoskrnl	HalpGetMceInformation
175	0xf8034ed30140	ntoskrnl	LpcReplyWaitReplyPort
175	0xf8034ed30140	ntoskrnl	MmAllocateMemoryRanges
175	0xf8034ed30140	ntoskrnl	MmConfigureGraphicsPtes
175	0xf8034ed30140	ntoskrnl	MmFreeMemoryRanges
175	0xf8034ed30140	ntoskrnl	MmQueryMemoryRanges
175	0xf8034ed30140	ntoskrnl	NtCreateJobSet
175	0xf8034ed30140	ntoskrnl	xHalAllocatePmcCounterSet
175	0xf8034ed30140	ntoskrnl	xHalDpReplaceBegin
175	0xf8034ed30140	ntoskrnl	xHalGetProcessorId
175	0xf8034ed30140	ntoskrnl	xHalQueryBusSlots
175	0xf8034ed30140	ntoskrnl	xHalRegisterBusHandler
175	0xf8034ed30140	ntoskrnl	xHalStartMirroring
176	0xf8034ed73b10	ntoskrnl	NtCreateKeyTransacted
177	0xf8034edcf7c0	ntoskrnl	NtCreateKeyedEvent
178	0xf8034ec84960	ntoskrnl	NtCreateLowBoxToken
179	0xf8034ebe24b0	ntoskrnl	NtCreateMailslotFile
180	0xf8034ece7ea0	ntoskrnl	NtCreateMutant
181	0xf8034ed15400	ntoskrnl	NtCreateNamedPipeFile
182	0xf8034edc1210	ntoskrnl	NtCreatePagingFile
183	0xf8034ef19450	ntoskrnl	NtCreatePartition
184	0xf8034ed7ccd0	ntoskrnl	NtCreatePort
185	0xf8034ecbda40	ntoskrnl	NtCreatePrivateNamespace
186	0xf8034ef135c0	ntoskrnl	NtCreateProcess
187	0xf8034ef67210	ntoskrnl	NtCreateProfile
188	0xf8034ef672f0	ntoskrnl	NtCreateProfileEx
189	0xf8034ed282b0	ntoskrnl	NtCreateRegistryTransaction
190	0xf8034e9da3f0	ntoskrnl	NtCreateResourceManager
191	0xf8034eed40f0	ntoskrnl	NtCreateSectionEx
192	0xf8034ec290a0	ntoskrnl	NtCreateSemaphore
193	0xf8034ed172e0	ntoskrnl	NtCreateSymbolicLinkObject
194	0xf8034ebf4e40	ntoskrnl	NtCreateThreadEx
195	0xf8034ec93be0	ntoskrnl	NtCreateTimer
196	0xf8034ec89480	ntoskrnl	NtCreateTimer2
197	0xf8034ef2edc0	ntoskrnl	NtCreateToken
198	0xf8034ecc2850	ntoskrnl	NtCreateTokenEx
199	0xf8034e9da410	ntoskrnl	NtCreateTransaction
200	0xf8034e9da430	ntoskrnl	NtCreateTransactionManager
201	0xf8034ebf6770	ntoskrnl	NtCreateUserProcess
202	0xf8034ed03530	ntoskrnl	NtCreateWaitCompletionPacket
203	0xf8034ed982a0	ntoskrnl	NtCreateWaitablePort
204	0xf8034ebf84d0	ntoskrnl	NtCreateWnfStateName
205	0xf8034ec890b0	ntoskrnl	NtCreateWorkerFactory
206	0xf8034ee92530	ntoskrnl	NtDebugActiveProcess
207	0xf8034ee92700	ntoskrnl	NtDebugContinue
208	0xf8034ed0c7a0	ntoskrnl	NtDeleteAtom
209	0xf8034ef5f6a0	ntoskrnl	NtDeleteBootEntry
210	0xf8034ef5f830	ntoskrnl	NtDeleteDriverEntry
211	0xf8034ed869e0	ntoskrnl	NtDeleteFile
212	0xf8034ec06990	ntoskrnl	NtDeleteKey
213	0xf8034ed3ee80	ntoskrnl	NtDeleteObjectAuditAlarm
214	0xf8034eeebcf0	ntoskrnl	NtDeletePrivateNamespace
215	0xf8034ec092e0	ntoskrnl	NtDeleteValueKey
216	0xf8034edd70f0	ntoskrnl	NtDeleteWnfStateData
217	0xf8034ebf81c0	ntoskrnl	NtDeleteWnfStateName
218	0xf8034ed30220	ntoskrnl	?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
218	0xf8034ed30220	ntoskrnl	NtAdjustTokenClaimsAndDeviceGroups
218	0xf8034ed30220	ntoskrnl	NtCreateEventPair
218	0xf8034ed30220	ntoskrnl	NtDirectGraphicsCall
218	0xf8034ed30220	ntoskrnl	NtFilterTokenEx
218	0xf8034ed30220	ntoskrnl	NtOpenEventPair
218	0xf8034ed30220	ntoskrnl	NtSetHighEventPair
218	0xf8034ed30220	ntoskrnl	NtSetHighWaitLowEventPair
218	0xf8034ed30220	ntoskrnl	NtSetLowEventPair
218	0xf8034ed30220	ntoskrnl	NtSetLowWaitHighEventPair
218	0xf8034ed30220	ntoskrnl	NtVdmControl
218	0xf8034ed30220	ntoskrnl	NtWaitHighEventPair
218	0xf8034ed30220	ntoskrnl	NtWaitLowEventPair
218	0xf8034ed30220	ntoskrnl	PsNotifyWriteToExecutableMemory
218	0xf8034ed30220	ntoskrnl	SeAdjustObjectSecurity
218	0xf8034ed30220	ntoskrnl	xHalIommuMapDevice
218	0xf8034ed30220	ntoskrnl	xHalLoadMicrocode
218	0xf8034ed30220	ntoskrnl	xHalPostMicrocodeUpdate
218	0xf8034ed30220	ntoskrnl	xHalUnloadMicrocode
219	0xf8034ed86d90	ntoskrnl	NtDisableLastKnownGood
220	0xf8034ef58b30	ntoskrnl	NtDisplayString
221	0xf8034ebbccb0	ntoskrnl	NtDrawText
222	0xf8034ed86180	ntoskrnl	NtEnableLastKnownGood
223	0xf8034ef5f9c0	ntoskrnl	NtEnumerateBootEntries
224	0xf8034ef60010	ntoskrnl	NtEnumerateDriverEntries
225	0xf8034ef604d0	ntoskrnl	NtEnumerateSystemEnvironmentValuesEx
226	0xf8034e9da450	ntoskrnl	NtEnumerateTransactionObject
227	0xf8034ecf4140	ntoskrnl	NtExtendSection
228	0xf8034ef30450	ntoskrnl	NtFilterBootOption
229	0xf8034ecbf750	ntoskrnl	NtFilterToken
230	0xf8034ed30220	ntoskrnl	?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
230	0xf8034ed30220	ntoskrnl	NtAdjustTokenClaimsAndDeviceGroups
230	0xf8034ed30220	ntoskrnl	NtCreateEventPair
230	0xf8034ed30220	ntoskrnl	NtDirectGraphicsCall
230	0xf8034ed30220	ntoskrnl	NtFilterTokenEx
230	0xf8034ed30220	ntoskrnl	NtOpenEventPair
230	0xf8034ed30220	ntoskrnl	NtSetHighEventPair
230	0xf8034ed30220	ntoskrnl	NtSetHighWaitLowEventPair
230	0xf8034ed30220	ntoskrnl	NtSetLowEventPair
230	0xf8034ed30220	ntoskrnl	NtSetLowWaitHighEventPair
230	0xf8034ed30220	ntoskrnl	NtVdmControl
230	0xf8034ed30220	ntoskrnl	NtWaitHighEventPair
230	0xf8034ed30220	ntoskrnl	NtWaitLowEventPair
230	0xf8034ed30220	ntoskrnl	PsNotifyWriteToExecutableMemory
230	0xf8034ed30220	ntoskrnl	SeAdjustObjectSecurity
230	0xf8034ed30220	ntoskrnl	xHalIommuMapDevice
230	0xf8034ed30220	ntoskrnl	xHalLoadMicrocode
230	0xf8034ed30220	ntoskrnl	xHalPostMicrocodeUpdate
230	0xf8034ed30220	ntoskrnl	xHalUnloadMicrocode
231	0xf8034ed07590	ntoskrnl	NtFlushBuffersFileEx
232	0xf8034edd9390	ntoskrnl	NtFlushInstallUILanguage
233	0xf8034ed27080	ntoskrnl	ArbPreprocessEntry
233	0xf8034ed27080	ntoskrnl	ArbQueryArbitrate
233	0xf8034ed27080	ntoskrnl	EmFalseCallback
233	0xf8034ed27080	ntoskrnl	FsRtlSyncVolumes
233	0xf8034ed27080	ntoskrnl	IopPnPAddDevice
233	0xf8034ed27080	ntoskrnl	NtCompleteConnectPort
233	0xf8034ed27080	ntoskrnl	NtFlushInstructionCache
233	0xf8034ed27080	ntoskrnl	NtFlushWriteBuffer
233	0xf8034ed27080	ntoskrnl	PopPowerAggregatorVoidStateHandler
233	0xf8034ed27080	ntoskrnl	TtmpCalloutLiveDumpSecondaryCallback
233	0xf8034ed27080	ntoskrnl	xHalAcpiGetMultiNode
233	0xf8034ed27080	ntoskrnl	xHalAddInterruptRemapping
233	0xf8034ed27080	ntoskrnl	xHalGetInterruptTranslator
233	0xf8034ed27080	ntoskrnl	xHalPowerSetRebootHandler
233	0xf8034ed27080	ntoskrnl	xHalTimerQueryCycleCounter
234	0xf8034ed1f4b0	ntoskrnl	NtFlushKey
235	0xf8034e8c3050	ntoskrnl	NtFlushProcessWriteBuffers
236	0xf8034ecf3d00	ntoskrnl	NtFlushVirtualMemory
237	0xf8034ed27080	ntoskrnl	ArbPreprocessEntry
237	0xf8034ed27080	ntoskrnl	ArbQueryArbitrate
237	0xf8034ed27080	ntoskrnl	EmFalseCallback
237	0xf8034ed27080	ntoskrnl	FsRtlSyncVolumes
237	0xf8034ed27080	ntoskrnl	IopPnPAddDevice
237	0xf8034ed27080	ntoskrnl	NtCompleteConnectPort
237	0xf8034ed27080	ntoskrnl	NtFlushInstructionCache
237	0xf8034ed27080	ntoskrnl	NtFlushWriteBuffer
237	0xf8034ed27080	ntoskrnl	PopPowerAggregatorVoidStateHandler
237	0xf8034ed27080	ntoskrnl	TtmpCalloutLiveDumpSecondaryCallback
237	0xf8034ed27080	ntoskrnl	xHalAcpiGetMultiNode
237	0xf8034ed27080	ntoskrnl	xHalAddInterruptRemapping
237	0xf8034ed27080	ntoskrnl	xHalGetInterruptTranslator
237	0xf8034ed27080	ntoskrnl	xHalPowerSetRebootHandler
237	0xf8034ed27080	ntoskrnl	xHalTimerQueryCycleCounter
238	0xf8034eee2f00	ntoskrnl	NtFreeUserPhysicalPages
239	0xf8034ee74d30	ntoskrnl	NtFreezeRegistry
240	0xf8034e9da470	ntoskrnl	NtFreezeTransactions
241	0xf8034ed0e570	ntoskrnl	NtGetCachedSigningLevel
242	0xf8034ebf8cc0	ntoskrnl	NtGetCompleteWnfStateSubscription
243	0xf8034ed28170	ntoskrnl	NtGetContextThread
244	0xf8034ef13e70	ntoskrnl	NtGetCurrentProcessorNumber
245	0xf8034ef13ed0	ntoskrnl	NtGetCurrentProcessorNumberEx
246	0xf8034eefca30	ntoskrnl	NtGetDevicePowerState
247	0xf8034ed0c1c0	ntoskrnl	NtGetMUIRegistryInfo
248	0xf8034ed94640	ntoskrnl	NtGetNextProcess
249	0xf8034ed1ffa0	ntoskrnl	NtGetNextThread
250	0xf8034ed25690	ntoskrnl	NtGetNlsSectionPtr
251	0xf8034e9da490	ntoskrnl	NtGetNotificationResourceManager
252	0xf8034e888d80	ntoskrnl	NtGetWriteWatch
253	0xf8034ece36a0	ntoskrnl	NtImpersonateAnonymousToken
254	0xf8034ece7580	ntoskrnl	NtImpersonateThread
255	0xf8034eee0870	ntoskrnl	NtInitializeEnclave
256	0xf8034ebfd830	ntoskrnl	NtInitializeNlsFiles
257	0xf8034ed97290	ntoskrnl	NtInitializeRegistry
258	0xf8034ed7ed50	ntoskrnl	NtInitiatePowerAction
259	0xf8034ed84280	ntoskrnl	NtIsSystemResumeAutomatic
260	0xf8034ed7bfa0	ntoskrnl	NtIsUILanguageComitted
261	0xf8034edddb80	ntoskrnl	NtListenPort
262	0xf8034ed89de0	ntoskrnl	NtLoadDriver
263	0xf8034eee0b50	ntoskrnl	NtLoadEnclaveData
264	0xf8034ed8b910	ntoskrnl	NtLoadKey
265	0xf8034ed8b8b0	ntoskrnl	NtLoadKey2
266	0xf8034ec77760	ntoskrnl	NtLoadKeyEx
267	0xf8034ecf78f0	ntoskrnl	NtLockFile
268	0xf8034edbe980	ntoskrnl	NtLockProductActivationKeys
269	0xf8034edcd830	ntoskrnl	NtLockRegistryKey
270	0xf8034e8e7fe0	ntoskrnl	NtLockVirtualMemory
271	0xf8034ed3bf50	ntoskrnl	NtMakePermanentObject
272	0xf8034ed29dd0	ntoskrnl	NtMakeTemporaryObject
273	0xf8034eedb440	ntoskrnl	NtManageHotPatch
274	0xf8034ec007f0	ntoskrnl	NtManagePartition
275	0xf8034ef66120	ntoskrnl	NtMapCMFModule
276	0xf8034eee33e0	ntoskrnl	NtMapUserPhysicalPages
277	0xf8034ed274c0	ntoskrnl	NtMapViewOfSectionEx
278	0xf8034ef60790	ntoskrnl	NtModifyBootEntry
279	0xf8034ef607c0	ntoskrnl	NtModifyDriverEntry
280	0xf8034ed1a0e0	ntoskrnl	NtNotifyChangeDirectoryFile
281	0xf8034ed1a140	ntoskrnl	NtNotifyChangeDirectoryFileEx
282	0xf8034ec13530	ntoskrnl	NtNotifyChangeKey
283	0xf8034ec135a0	ntoskrnl	NtNotifyChangeMultipleKeys
284	0xf8034ed048a0	ntoskrnl	NtNotifyChangeSession
285	0xf8034e9da4b0	ntoskrnl	NtOpenEnlistment
286	0xf8034ed30220	ntoskrnl	?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
286	0xf8034ed30220	ntoskrnl	NtAdjustTokenClaimsAndDeviceGroups
286	0xf8034ed30220	ntoskrnl	NtCreateEventPair
